JD	mag	mag_err
2458228.98554	14.685856	0.011230208
2458236.00045	14.678797	0.011221576
2458244.9491	14.743172	0.011301475
2458246.98352	14.692818	0.011238753
2458247.985	14.704639	0.011253332
2458254.94432	14.723948	0.011277336
2458255.92784	14.682239	0.011225781
2458262.97539	14.678739	0.011221505
2458263.96321	14.683587	0.01122743
2458267.96604	14.696114	0.011242809
2458268.96665	14.714571	0.0112656485
2458269.97184	14.700933	0.011248752
2458270.96881	14.67386	0.0112155555
2458272.93132	14.68744	0.011232151
2458273.96383	14.734815	0.011290952
2458274.94474	14.736284	0.011292798
2458276.90645	14.723284	0.011276506
2458277.9476	14.740744	0.0112984115
2458278.93386	14.721717	0.01127455
2458279.95475	14.718104	0.011270046
2458280.95342	14.699608	0.011247116
2458281.93017	14.719626	0.011271943
2458282.9262	14.700321	0.011247995
2458283.95225	14.705445	0.011254329
2458285.94935	14.701224	0.011249112
2458286.93075	14.734037	0.011289975
2458287.93191	14.717536	0.011269338
2458288.93043	14.670281	0.011211203
2458289.9219	14.701841	0.011249875
2458290.95292	14.695977	0.01124264
2458291.95417	14.70378	0.011252269
2458293.9531	14.728398	0.011282903
2458294.95683	14.728786	0.011283388
2458296.96703	14.697713	0.011244779
2458297.96985	14.7031765	0.011251524
2458298.97138	14.677234	0.011219667
2458299.96902	14.682338	0.0112259025
2458301.97016	14.689381	0.01123453
2458302.95134	14.673629	0.011215275
2458303.94433	14.733539	0.011289349
2458304.94571	14.7364435	0.011292999
2458305.97221	14.72121	0.011273918
2458307.94991	14.71151	0.011261845
2458310.86584	14.714478	0.011265533
2458312.96572	14.725659	0.011279475
2458316.90901	14.730797	0.0112859085
2458318.92581	14.6956625	0.011242253
2458319.90753	14.717429	0.011269206
2458320.9581	14.722365	0.011275359
2458321.93412	14.731375	0.011286634
2458322.94917	14.7032385	0.0112515995
2458323.95574	14.667422	0.0112077305
2458324.95454	14.69595	0.011242607
2458325.90217	14.699843	0.011247407
2458326.98398	14.716929	0.011268583
2458327.97446	14.710732	0.011260881
2458329.93833	14.725039	0.014327437
2458329.93878	14.714102	0.01432011
2458330.97443	14.68437	0.011228389
2458332.94996	14.671275	0.01121241
2458333.94616	14.6845255	0.011228579
2458334.8207	14.688237	0.011233128
2458336.82153	14.691703	0.011237382
2458337.89171	14.678292	0.01122096
2458338.87802	14.677129	0.011219541
2458338.89524	14.731694	0.014331935
2458342.9124	14.6884165	0.0112333475
2458343.88509	14.666841	0.011207025
2458344.86354	14.696321	0.011243063
2458344.89223	14.720269	0.014324232
2458345.90839	14.678575	0.011221304
2458346.84524	14.688937	0.011233986
2458347.84699	14.668207	0.011208683
2458348.86413	14.687335	0.011232021
2458349.87733	14.687035	0.011231653
2458350.9347	14.69003	0.011235328
2458351.91867	14.667859	0.0112082595
2458352.89088	14.698116	0.011245276
2458360.91099	14.660901	0.011199828
2458360.93075	14.671814	0.014292534
2458361.88995	14.683167	0.011226917
2458362.76316	14.683514	0.01122734
2458363.81068	14.672697	0.011214141
2458363.83184	14.725309	0.014327618
2458364.78509	14.680252	0.0112233525
2458365.80295	14.687593	0.011232339
2458366.9104	14.704679	0.01125338
2458367.81559	14.693524	0.011239622
2458368.87157	14.7012825	0.011249184
2458369.80579	14.726582	0.011280629
2458370.84408	14.731196	0.011286409
2458371.8465	14.722737	0.011275823
2458372.78534	14.730047	0.011284969
2458373.87363	14.747515	0.011306962
2458374.78618	14.719192	0.011271401
2458375.80499	14.745189	0.011304022
2458375.89902	14.748454	0.01130815
2458376.80648	14.759843	0.011322605
2458377.84876	14.749222	0.011309123
2458378.82853	14.696308	0.011243048
2458379.84579	14.732787	0.011288406
2458381.74831	14.767639	0.014356759
2458382.90748	14.737822	0.011294732
2458383.75126	14.767303	0.014356524
2458383.9302	14.687493	0.011232216
2458384.78562	14.752609	0.014346269
2458384.83856	14.704891	0.011253643
2458385.85094	14.726812	0.011280918
2458386.67955	14.734353	0.011290371
2458387.75302	14.798257	0.014378626
2458387.78667	14.701911	0.0112499595
2458388.82026	14.698444	0.011245681
2458389.70573	14.669078	0.011209741
2458389.86634	14.743605	0.014340062
2458390.87322	14.775063	0.014362
2458400.76656	14.731112	0.0112863025
2458425.65223	14.755832	0.011317505
2458426.71924	14.764238	0.011328208
2458428.68436	14.724397	0.011277896
2458429.72449	14.742327	0.011300409
2458430.66426	14.773539	0.011340105
2458430.83629	14.786912	0.014370444
2458431.72701	14.742053	0.011300064
2458434.6584	14.72393	0.011277313
2458435.69555	14.747166	0.01130652
2458436.73575	14.719246	0.011271468
2458437.72489	14.7326975	0.011288293
2458441.75188	14.703334	0.011251718
2458443.75031	14.761278	0.014352301
2458457.61719	14.720279	0.011272756
2458469.65809	14.671624	0.011212836
2458472.65883	14.63727	0.011171412
2458482.63897	14.720247	0.011272717
2458483.61261	14.723511	0.01127679
2458487.6631300002	14.7549305	0.01131636
2458488.64015	14.7531805	0.01131414
2458491.63871	14.756358	0.011318173
2458493.65966	14.721847	0.011274713
2458494.64154	14.7273445	0.011281583
2458503.68008	14.686548	0.011231057
2458505.67703	14.670475	0.011211439
2458507.65734	14.669232	0.011209928
2458509.66	14.656437	0.011194435
2458510.63589	14.67782	0.011220383
2458511.63653	14.664268	0.011203905
2458607.97587	14.725202	0.011278903
2458608.95349	14.725612	0.011279415
2458617.96934	14.708988	0.011258718
2458628.96719	14.704535	0.011253202
2458634.96773	14.651927	0.011188997
2458637.96855	14.653317	0.011190672
2458638.94808	14.615764	0.0111458395
2458639.94416	14.647925	0.011184183
2458640.95429	14.631505	0.011164529
2458641.95098	14.602035	0.011129659
2458642.92282	14.626994	0.01115916
2458643.95104	14.632073	0.011165207
2458644.95256	14.62431	0.0111559685
2458645.95267	14.613103	0.011142695
2458646.95374	14.61072	0.011139882
2458648.94787	14.650312	0.011187054
2458649.97786	14.675676	0.01121777
2458650.97334	14.65253	0.011189723
2458652.96636	14.659609	0.0111982655
2458653.88799	14.658187	0.011196548
2458657.97372	14.650116	0.011186817
2458663.96598	14.638619	0.011173025
2458665.97105	14.656874	0.011194961
2458666.97328	14.667151	0.011207402
2458667.95525	14.67715	0.011219566
2458668.95544	14.658912	0.0111974245
2458669.95524	14.661845	0.011200971
2458670.94488	14.637854	0.01117211
2458673.96215	14.702551	0.01125075
2458676.92633	14.668101	0.011208555
2458680.97351	14.726082	0.011280004
2458683.96861	14.731782	0.011287143
2458686.96989	14.705941	0.011254943
2458690.94692	14.696501	0.011243286
2458693.90734	14.636377	0.011170344
2458696.91058	14.662998	0.011202367
2458705.90779	14.633393	0.011166782
2458708.95108	14.608196	0.011136907
2458714.97163	14.63388	0.011167362
2458717.89304	14.652048	0.011189143
2458717.89395	14.598313	0.011125292
2458720.90781	14.630318	0.0111631155
2458720.90989	14.63721	0.011171339
2458722.91234	14.6454	0.011181151
2458723.90929	14.657192	0.011195346
2458723.91019	14.62722	0.011159428
2458725.92604	14.697799	0.014309338
2458726.90555	14.599583	0.011126781
2458726.93351	14.704607	0.014313816
2458727.8938	14.638376	0.011172734
2458730.81691	14.6811495	0.01122445
2458730.81807	14.696515	0.011243303
2458732.89372	14.699628	0.01124714
2458734.89101	14.674905	0.0112168295
2458734.99654	14.707504	0.01431573
2458734.99699	14.705454	0.014314374
2458735.9324	14.674645	0.011216513
2458736.67288	14.698889	0.0112462295
2458736.97156	14.714982	0.011266161
2458736.97252	14.706669	0.011255844
2458737.90199	14.710971	0.0143180275
2458737.90244	14.753483	0.014346875
2458737.96984	14.732507	0.011288053
2458738.7055	14.687056	0.011231679
2458738.74288	14.705421	0.011254299
2458738.75258	14.705382	0.011254251
2458738.93242	14.738248	0.011295269
2458739.70457	14.7056675	0.011254604
2458739.74234	14.742108	0.011300134
2458739.75204	14.753535	0.0113145895
2458739.99833	14.720927	0.011273566
2458740.70438	14.742999	0.011301257
2458740.74266	14.723747	0.011277085
2458740.75235	14.740372	0.011297944
2458741.70127	14.745243	0.011304091
2458741.74274	14.762313	0.011325752
2458741.75243	14.764466	0.011328498
2458741.98735	14.723188	0.011276388
2458742.70157	14.753891	0.011315041
2458743.70192	14.732585	0.011288152
2458743.74248	14.739264	0.011296549
2458743.75218	14.725133	0.011278817
2458743.89565	14.745703	0.011304672
2458744.70096	14.735999	0.01129244
2458744.7429	14.755577	0.011317181
2458744.7526	14.758234	0.011320558
2458745.70112	14.715555	0.011266873
2458745.74306	14.763049	0.01132669
2458745.75276	14.790163	0.011361516
2458747.7011	14.726241	0.011280202
2458747.7415	14.739062	0.011296295
2458747.75119	14.744971	0.011303747
2458748.74274	14.728221	0.011282681
2458748.75244	14.731307	0.011286548
2458748.76534	14.717978	0.011269889
2458749.70183	14.703308	0.011251686
2458749.74257	14.694717	0.01124109
2458749.75228	14.712456	0.011263021
2458750.70217	14.686288	0.011230737
2458750.74293	14.692697	0.011238604
2458750.75263	14.703533	0.011251965
2458751.69982	14.694248	0.011240512
2458751.74271	14.67428	0.011216069
2458754.69962	14.665307	0.011205164
2458754.74201	14.690632	0.011236066
2458754.75171	14.682442	0.011226029
2458757.91817	14.630479	0.011163307
2458758.74721	14.64968	0.011186293
2458758.75693	14.647184	0.011183293
2458758.84868	14.670804	0.011211839
2458760.70102	14.628559	0.011161021
2458760.74335	14.629958	0.011162687
2458760.75307	14.642811	0.011178045
2458760.84707	14.656487	0.011194495
2458761.70008	14.629391	0.011162011
2458761.74228	14.654617	0.01119224
2458761.75201	14.668644	0.011209214
2458761.7723	14.607748	0.011136378
2458762.6993	14.63021	0.011162987
2458762.74555	14.621669	0.011152835
2458762.75529	14.645748	0.011181568
2458763.70072	14.64188	0.011176929
2458763.74324	14.616464	0.011146668
2458763.75298	14.64562	0.011181415
2458764.6852	14.643006	0.011178278
2458764.73383	14.6550455	0.011192755
2458764.74066	14.632454	0.011165662
2458764.87237	14.656926	0.014283104
2458764.87282	14.669247	0.014290898
2458765.68589	14.650636	0.011187443
2458765.73245	14.64375	0.011179171
2458765.73928	14.630804	0.011163695
2458766.68446	14.646897	0.011182948
2458766.73355	14.662807	0.011202136
2458766.74036	14.631673	0.0111647295
2458766.76805	14.682567	0.014299435
2458767.68197	14.655848	0.011193723
2458767.8183399998	14.62687	0.014264496
2458767.81879	14.644145	0.0142751215
2458768.68256	14.665083	0.011204892
2458768.73213	14.663573	0.011203064
2458768.73894	14.632447	0.011165653
2458769.6825	14.63704	0.011171137
2458769.73353	14.668701	0.011209283
2458769.74034	14.648707	0.011185124
2458770.68254	14.63775	0.011171985
2458770.73249	14.675135	0.011217109
2458770.73932	14.636124	0.011170043
2458771.68276	14.647092	0.011183181
2458771.73355	14.655094	0.0111928135
2458771.74036	14.634421	0.011168009
2458772.68315	14.639494	0.011174072
2458774.68167	14.629135	0.011161707
