JD	mag	mag_err
2458228.98566	13.659035	0.01011747
2458236.00057	13.671927	0.010126681
2458244.9492	13.707002	0.010151942
2458246.98363	13.701246	0.010147776
2458247.9851	13.703801	0.010149625
2458252.9636	13.708243	0.010152843
2458254.94441	13.704123	0.010149858
2458255.92794	13.679354	0.010132005
2458262.97547	13.691318	0.01014061
2458263.96329	13.70083	0.010147477
2458267.96611	13.688611	0.01013866
2458268.96672	13.685885	0.010136699
2458269.97191	13.713865	0.010156921
2458270.96888	13.696237	0.010144157
2458272.93138	13.705471	0.010150834
2458273.96389	13.699506	0.010146519
2458274.9448	13.6993265	0.010146389
2458276.90651	13.7019	0.010148249
2458277.94765	13.694372	0.010142812
2458278.93391	13.709653	0.0101538645
2458279.95481	13.710005	0.010154119
2458280.95347	13.681715	0.0101337
2458281.93022	13.712654	0.010156041
2458282.92625	13.686383	0.010137057
2458283.95229	13.680087	0.010132532
2458285.94939	13.697517	0.010145082
2458286.93079	13.702438	0.010148639
2458287.93194	13.704014	0.010149779
2458288.93046	13.696727	0.010144511
2458289.92194	13.697313	0.010144935
2458290.95295	13.699692	0.010146654
2458291.9542	13.7173195	0.01015943
2458293.95312	13.70441	0.010150065
2458294.95685	13.71331	0.010156517
2458296.96705	13.700292	0.010147087
2458297.96987	13.700515	0.010147247
2458298.97139	13.681404	0.010133478
2458299.96903	13.709648	0.01015386
2458301.97017	13.688296	0.0101384325
2458302.95134	13.694289	0.010142752
2458303.94434	13.713308	0.010156516
2458304.94571	13.702913	0.0101489825
2458305.97221	13.698796	0.010146006
2458307.94991	13.693459	0.010142152
2458310.86583	13.693123	0.010141911
2458312.96571	13.692489	0.010141453
2458316.90899	13.697686	0.010145204
2458318.92578	13.719202	0.0101608
2458319.9075	13.682299	0.0101341205
2458320.95807	13.673519	0.010127822
2458321.93409	13.700534	0.010147261
2458322.94913	13.685303	0.010136279
2458323.9557	13.646537	0.010108578
2458324.9545	13.688357	0.010138477
2458325.90213	13.675159	0.010128997
2458326.98394	13.6967745	0.010144545
2458327.97442	13.67756	0.010130717
2458329.93828	13.682498	0.013481921
2458329.93873	13.676481	0.013482794
2458330.97438	13.680624	0.010132917
2458332.9499	13.700726	0.0101474
2458333.94611	13.674116	0.010128249
2458334.82064	13.678135	0.010131131
2458336.82147	13.689443	0.010139259
2458337.89165	13.707414	0.01015224
2458338.87796	13.700435	0.01014719
2458338.89517	13.722568	0.013476373
2458342.91233	13.690012	0.010139668
2458343.88501	13.677106	0.010130392
2458344.86346	13.710281	0.01015432
2458344.89215	13.700694	0.013479343
2458345.90831	13.695202	0.01014341
2458346.84516	13.706152	0.010151327
2458347.84691	13.697002	0.01014471
2458348.86405	13.688721	0.010138739
2458349.87725	13.6767435	0.010130133
2458350.93462	13.702153	0.010148432
2458351.91859	13.702486	0.010148673
2458352.89079	13.679709	0.010132262
2458360.9109	13.688137	0.01013832
2458360.93065	13.69565	0.013480048
2458361.88985	13.680736	0.010132996
2458362.76306	13.686527	0.01013716
2458363.81058	13.685901	0.01013671
2458363.83174	13.716137	0.013477231
2458364.78499	13.699952	0.010146841
2458365.80285	13.682336	0.010134147
2458366.91029	13.696277	0.010144187
2458367.81548	13.68152	0.010133561
2458368.87147	13.6937475	0.010142361
2458369.80568	13.693597	0.010142253
2458370.84397	13.696545	0.01014438
2458371.84639	13.693001	0.010141823
2458372.78523	13.6951275	0.010143357
2458373.87352	13.694685	0.010143039
2458374.78607	13.688229	0.010138385
2458375.80488	13.689391	0.010139222
2458376.80636	13.689353	0.010139194
2458377.84865	13.6835	0.010134984
2458378.82841	13.704242	0.010149944
2458379.84567	13.6988735	0.010146062
2458382.90737	13.698699	0.010145936
2458383.93008	13.686264	0.01013697
2458384.83844	13.704583	0.01015019
2458385.85082	13.709312	0.010153617
2458386.67943	13.69482	0.010143136
2458387.78655	13.705984	0.010151206
2458388.82014	13.698678	0.01014592
2458389.7056	13.686113	0.010136863
2458400.76644	13.704014	0.010149779
2458425.65212	13.659389	0.010117723
2458426.71914	13.692116	0.0101411855
2458428.68426	13.658254	0.010116914
2458429.72438	13.679416	0.01013205
2458430.66415	13.68921	0.010139092
2458430.83618	13.69749	0.013479789
2458431.7269	13.683699	0.010135126
2458434.6583	13.680172	0.010132592
2458435.69546	13.697558	0.010145111
2458436.73566	13.684127	0.010135434
2458437.72479	13.678849	0.010131643
2458441.75179	13.672729	0.010127256
2458443.75023	13.692707	0.013480461
2458457.61712	13.697998	0.0101454295
2458469.65805	13.662612	0.010120023
2458472.6588	13.670429	0.010125609
2458482.63896	13.682161	0.010134021
2458483.6126	13.693416	0.010142121
2458487.6631300002	13.681294	0.010133399
2458488.64015	13.672502	0.010127093
2458491.63872	13.675449	0.010129205
2458493.65967	13.66639	0.010122721
2458494.64155	13.672658	0.0101272045
2458503.68012	13.686405	0.010137073
2458505.67707	13.6833935	0.010134907
2458507.65738	13.669623	0.010125033
2458510.63593	13.681641	0.010133647
2458511.63658	13.719444	0.010160976
2458607.97597	13.683584	0.010135044
2458608.9536	13.658074	0.010116786
2458617.96944	13.701022	0.010147614
2458628.96727	13.669843	0.01012519
2458634.9678	13.687716	0.010138015
