JD	mag	mag_err
2458255.96447	13.61362	0.009928783
2458258.95433	13.5761	0.009923312
2458266.88315	13.570249	0.009922489
2458269.92861	13.569008	0.009922315
2458272.96092	13.56894	0.009922305
2458278.96646	13.551486	0.009919905
2458281.97045	13.541081	0.009918505
2458284.96779	13.556179	0.009920542
2458287.96532	13.556607	0.009920602
2458290.97687	13.552069	0.009919983
2458293.97353	13.549965	0.009919698
2458296.86931	13.562878	0.009921463
2458299.92823	13.510128	0.009914493
2458301.9228	13.528845	0.010372898
2458301.92325	13.527944	0.010372764
2458301.92372	13.535294	0.009917739
2458301.92417	13.538312	0.009918137
2458305.92569	13.543917	0.009918884
2458310.93025	13.508585	0.009914299
2458316.94956	13.52913	0.00991693
2458319.95792	13.535969	0.009917828
2458322.90618	13.5442295	0.009918927
2458325.99556	13.509917	0.009914466
2458326.86948	13.499377	0.010368595
2458326.86994	13.494491	0.010367898
2458327.87022	13.470638	0.010364562
2458327.87067	13.484347	0.010366467
2458328.85588	13.459409	0.010363028
2458328.85633	13.4635315	0.010363588
2458328.90681	13.464304	0.0099089425
2458330.88846	13.451505	0.010361964
2458330.88982	13.436293	0.010359947
2458331.90368	13.442415	0.00990645
2458332.85777	13.447796	0.0103614675
2458332.88104	13.453763	0.0103622675
2458334.86349	13.454248	0.009907785
2458334.90244	13.445556	0.010361169
2458334.90289	13.447234	0.010361392
2458335.85896	13.447808	0.010361469
2458335.87249	13.449842	0.010361741
2458336.85851	13.457582	0.010362781
2458336.85897	13.449077	0.010361639
2458337.84863	13.456108	0.009907997
2458340.89	13.455189	0.009907893
2458340.89092	13.460788	0.009908535
2458342.84353	13.495376	0.009912657
2458343.86417	13.525091	0.009916405
2458343.86508	13.516538	0.009915306
2458344.93298	13.509159	0.009914371
2458344.93928	13.510599	0.010370214
2458345.85421	13.506248	0.010369583
2458346.89181	13.515343	0.0099151535
2458349.8268	13.536053	0.0099178385
2458352.8248	13.5657835	0.009921866
2458353.81503	13.557573	0.010377259
2458354.78539	13.52992	0.010373058
2458355.80359	13.547791	0.010375755
2458355.84167	13.5562315	0.00992055
2458355.93535	13.551252	0.0099198725
2458356.80632	13.558413	0.010377389
2458358.91014	13.57519	0.009923183
2458361.80432	13.56758	0.009922116
2458364.80954	13.547095	0.00991931
2458367.8465	13.550719	0.0099198
2458368.82377	13.541082	0.010374735
2458370.80162	13.516026	0.009915241
2458372.83325	13.513186	0.010370591
2458373.7916	13.512222	0.009914758
2458376.8503	13.493302	0.009912401
2458378.76846	13.47622	0.010365333
2458379.77137	13.461299	0.0103632845
2458379.80555	13.470326	0.009909646
2458380.79299	13.461957	0.010363374
2458382.85049	13.47421	0.009910103
2458383.82873	13.475811	0.010365277
2458385.7695	13.484609	0.009911344
2458385.7888	13.4854765	0.010366625
2458386.7671	13.480646	0.010365948
2458388.74841	13.489792	0.009911973
2458389.78198	13.490399	0.010367317
2458400.71831	13.508328	0.009914266
2458425.76422	13.458832	0.01036295
2458428.6246	13.462689	0.009908755
2458431.65404	13.506101	0.009913987
2458431.70721	13.511091	0.010370285
2458434.68423	13.525916	0.009916512
2458437.77708	13.533436	0.009917495
2458439.71605	13.572425	0.009922793
2458439.71651	13.573265	0.009922911
2458439.7256	13.560263	0.009921102
2458439.72605	13.570878	0.009922577
2458439.73553	13.597409	0.009926378
2458439.74868	13.552696	0.010376507
2458441.7127	13.58603	0.009924727
2458441.71315	13.579583	0.0099238055
2458441.72246	13.57257	0.009922814
2458441.72292	13.570167	0.009922477
2458441.73176	13.563362	0.009921531
2458443.59451	13.567187	0.010378757
2458447.82717	13.5553055	0.009920423
2458449.72735	13.538826	0.009918205
2458449.72918	13.520573	0.009915823
2458449.73352	13.528596	0.009916861
2458449.73511	13.543599	0.009918842
2458449.73616	13.518117	0.009915507
2458450.73811	13.531048	0.009917181
2458450.73856	13.499247	0.0099131325
2458450.73902	13.494069	0.009912495
2458451.71801	13.515243	0.00991514
2458451.72118	13.519914	0.009915738
2458451.73098	13.527321	0.009916695
2458451.73416	13.505936	0.009913966
2458451.73872	13.511061	0.009914611
2458461.59236	13.470118	0.0099096205
2458461.59332	13.474077	0.009910087
2458461.5942700002	13.487839	0.0099117365
2458461.59522	13.465569	0.009909089
2458461.59617	13.458515	0.009908273
2458461.59711	13.458673	0.009908291
2458461.59806	13.456978	0.009908096
2458461.59901	13.463298	0.009908826
2458461.59996	13.460591	0.009908512
2458461.60091	13.459025	0.009908332
2458461.60186	13.45355	0.009907705
2458461.60281	13.455507	0.009907928
2458461.60376	13.467566	0.0099093225
2458461.60471	13.467471	0.00990931
2458461.60566	13.457906	0.009908203
2458461.6066	13.475475	0.009910253
2458461.60757	13.461391	0.009908605
2458461.6485	13.456282	0.009908018
2458461.64945	13.448699	0.009907154
2458461.6504	13.445963	0.009906848
2458461.65135	13.452844	0.009907625
2458461.6523	13.448852	0.009907172
2458461.65325	13.446785	0.00990694
2458461.65419	13.451328	0.009907452
2458461.65514	13.452663	0.009907604
2458461.65609	13.453037	0.009907647
2458461.65705	13.447088	0.009906974
2458461.658	13.457	0.009908099
2458461.65895	13.4462805	0.009906883
2458461.6599	13.447093	0.009906974
2458461.66085	13.44565	0.009906812
2458461.6618	13.446506	0.0099069085
2458461.66275	13.448419	0.009907124
2458461.6637	13.452026	0.009907532
2458461.66465	13.452848	0.009907626
2458461.66559	13.443473	0.009906569
2458461.66654	13.449181	0.009907209
2458461.66749	13.445493	0.009906795
2458461.67129	13.457175	0.009908119
2458461.67224	13.4585905	0.009908282
2458461.67319	13.454874	0.009907857
2458461.67415	13.454122	0.00990777
2458461.6751	13.4592905	0.009908362
2458461.67605	13.44849	0.009907132
2458461.67699	13.451605	0.009907484
2458461.67794	13.4591675	0.009908348
2458461.67889	13.45818	0.009908235
2458461.67984	13.450201	0.009907325
2458461.68079	13.457017	0.009908101
2458461.68174	13.45048	0.009907356
2458461.68269	13.448164	0.009907096
2458461.68364	13.44511	0.009906752
2458461.68459	13.449614	0.009907258
2458461.68554	13.448663	0.009907151
2458461.68648	13.442764	0.0099064885
2458461.68743	13.453262	0.009907672
2458461.68838	13.44817	0.009907096
2458461.68934	13.460354	0.009908485
2458461.69029	13.460104	0.009908456
2458461.69124	13.472577	0.009909911
2458461.69219	13.462465	0.009908729
2458461.69314	13.450854	0.009907399
2458461.69409	13.464444	0.009908959
2458461.69504	13.48567	0.009911473
2458461.69599	13.477947	0.009910547
2458461.69694	13.465099	0.009909034
2458461.69788	13.469554	0.009909555
2458461.69883	13.459578	0.009908396
2458461.69978	13.441098	0.009906303
2458461.70073	13.429447	0.009905022
