JD	mag	mag_err
2458387.86349	13.298596	0.011866849
2458653.97574	13.290532	0.011867597
2459093.80508	13.305071	0.011866258
2459097.89111	13.304846	0.011866278
2459121.76315	13.323634	0.011864607
2459130.7229	13.327988	0.011864229
2459130.82159	13.28394	0.011868216
2459131.78759	13.292326	0.011867428
2459131.80317	13.340367	0.011863175
2459134.84315	13.324333	0.011864545
2459134.86104	13.329109	0.011864131
2459135.69977	13.308642	0.011865935
2459135.82053	13.283877	0.011868223
2459136.76468	13.294498	0.011867228
2459136.78516	13.306529	0.011866126
2459137.78387	13.281163	0.01186848
2459137.80121	13.280168	0.011868574
2459138.65592	13.280969	0.011868498
2459138.67745	13.287334	0.011867897
2459138.69108	13.280142	0.0118685765
2459139.66632	13.283009	0.011868305
2459139.82026	13.294236	0.011867251
2459141.76911	13.305207	0.011866245
2459142.8057	13.311264	0.0118657
2459142.82997	13.302943	0.011866451
2459142.83392	13.31593	0.011865283
2459143.74228	13.302199	0.011866519
2459143.75303	13.31209	0.011865626
2459143.76027	13.304846	0.011866278
2459144.76557	13.274486	0.0118691195
2459144.8083	13.298672	0.011866843
2459145.80327	13.259324	0.011870601
2459145.8204	13.296412	0.01186705
2459152.64609	13.295536	0.011867131
2459152.65916	13.295522	0.011867133
2459153.76167	13.305254	0.011866242
2459153.79253	13.29767	0.011866935
2459155.80221	13.386122	0.011859539
2459155.81868	13.307218	0.011866063
2459156.74805	13.278652	0.011868719
2459157.76598	13.292011	0.011867458
2459157.78216	13.3089695	0.0118659055
2459158.7441	13.339923	0.011863213
2459158.76086	13.333294	0.011863774
2459165.62319	13.313346	0.011865514
2459165.63499	13.3091135	0.011865892
2459166.87626	13.322566	0.0118647
