JD	mag	mag_err
2458244.98368	15.484246	0.0112037575
2458246.9476	15.473005	0.0111873355
2458247.96608	15.582805	0.01135547
2458249.95004	16.81787	0.01509138
2458249.96573	16.802063	0.015011848
2458254.987	15.495376	0.011220192
2458255.96475	15.578227	0.011348107
2458256.9237	15.497447	0.01122327
2458256.96596	15.489311	0.011211216
2458257.9218	16.549938	0.013887394
2458257.96841	16.49767	0.013685138
2458258.95367	15.507454	0.011238223
2458263.8774	15.54028	0.011288281
2458266.88243	15.47597	0.011191649
2458268.95151	15.496602	0.011222013
2458269.92504	16.863634	0.015328251
2458270.92589	15.497202	0.0112229055
2458271.9478	15.56651	0.011329406
2458272.96346	15.4782	0.0111949025
2458273.92495	16.737665	0.01469946
2458274.97122	15.5116005	0.011244462
2458276.96657	15.51424	0.011248445
2458277.93096	16.49103	0.0136601385
2458278.96926	15.501286	0.011228989
2458279.92931	15.581439	0.011353272
2458280.87018	15.481427	0.011199623
2458281.9696	15.740372	0.0116292285
2458282.96869	15.502616	0.011230977
2458283.8867	15.573812	0.011341036
2458285.90714	16.681297	0.014440761
2458286.97551	15.492216	0.011215509
2458287.96535	15.511704	0.011244617
2458288.9729	15.482136	0.011200661
2458289.97703	15.553658	0.011309128
2458290.97597	15.50636	0.011236583
2458291.97152	15.495285	0.011220057
2458292.97054	15.48213	0.011200652
2458293.97261	15.538199	0.011285062
2458294.97223	15.497758	0.011223733
2458296.86503	15.47905	0.011196144
2458298.94623	15.513818	0.011247807
2458299.91434	15.542293	0.0112914
2458300.92831	15.4843645	0.0112039335
2458301.94975	15.608587	0.011397538
2458302.90662	15.507255	0.011237924
2458303.97814	15.497021	0.011222635
2458304.88319	15.491161	0.011213949
2458305.90361	16.02281	0.012233386
2458307.91064	15.540651	0.011288854
2458310.92579	15.522306	0.011260681
2458312.928	15.491778	0.011214862
2458316.94856	15.495015	0.011219657
2458319.95782	15.494725	0.011219228
2458320.88771	15.445368	0.011147686
2458321.9677	15.526578	0.011267197
2458322.90516	15.51811	0.011254305
2458323.97757	15.497922	0.0112239765
2458324.97414	15.50496	0.011234483
2458325.97389	15.505784	0.01123572
2458326.89591	15.519956	0.011217688
2458326.89638	15.518126	0.011215591
2458326.91436	15.511925	0.011244952
2458327.87055	15.553911	0.011257489
2458327.87101	15.544688	0.011246507
2458327.90369	15.513478	0.011247294
2458328.8691600002	15.4862995	0.011179924
2458328.86961	15.497276	0.011192059
2458328.90671	15.488849	0.011210533
2458329.86359	15.986438	0.012146366
2458330.88834	15.5042925	0.0111999065
2458330.8888	15.511628	0.01120819
2458330.90272	15.495994	0.01122111
2458331.88689	15.5366955	0.011237092
2458331.88735	15.526142	0.01122481
2458332.88092	15.500336	0.0111954715
2458332.88137	15.502794	0.011198226
2458333.83881	16.269419	0.0129077565
2458334.86246	15.494239	0.011218506
2458334.90278	15.516691	0.011213952
2458334.90324	15.528004	0.011226964
2458335.85794	15.517662	0.011253625
2458335.88132	15.505425	0.011201181
2458335.88178	15.518953	0.01121654
2458336.84659	15.489378	0.011211313
2458336.87283	15.496542	0.011191241
2458336.87328	15.51144	0.0112079745
2458337.8457	16.00468	0.0121896425
2458338.84405	15.5126095	0.011245984
2458342.84343	15.521721	0.011259789
2458343.86407	15.513323	0.011247059
2458345.85412	15.714963	0.011471242
2458345.86113	15.64089	0.011451705
2458347.90943	15.483369	0.0112024695
2458349.82672	15.978771	0.012128398
2458351.88323	15.504708	0.011234106
2458352.82473	15.476959	0.011193092
2458353.81497	16.046303	0.01206382
2458354.78967	15.517357	0.011214714
2458354.8193	15.517658	0.011253618
2458355.81026	15.55426	0.011257906
2458355.84069	15.461878	0.011171246
2458356.80536	15.496734	0.011191456
2458357.72231	16.18129	0.012648866
2458357.82539	15.786494	0.011580528
2458359.85241	15.518621	0.011216158
2458360.81293	15.4866905	0.011180353
2458360.83855	15.468363	0.011180601
2458361.80337	15.982794	0.012137809
2458361.82474	15.716574	0.011473601
2458362.82243	15.509425	0.011241186
2458362.85529	15.524282	0.011222662
2458363.7842	15.545404	0.011296235
2458364.80861	15.470867	0.0111842295
2458364.85722	15.490686	0.011184753
2458365.84634	15.530531	0.011273252
