JD	mag	mag_err
2458255.96448	14.604298	0.01024483
2458258.95433	14.6029005	0.010244066
2458266.88316	14.603498	0.010244394
2458269.92861	14.602707	0.010243961
2458272.96092	14.601406	0.010243249
2458278.96646	14.617138	0.010251905
2458281.97044	14.603865	0.010244593
2458284.96779	14.611825	0.010248964
2458287.96531	14.61279	0.010249497
2458290.97687	14.608454	0.0102471085
2458293.97353	14.614491	0.010250437
2458296.8693	14.627409	0.010257636
2458299.92822	14.62579	0.010256729
2458301.9228	14.639405	0.010717064
2458301.92325	14.628531	0.010711275
2458301.92371	14.601384	0.010243238
2458301.92416	14.604447	0.010244912
2458302.90759	14.648729	0.010269745
2458305.92568	14.672935	0.010283845
2458310.93024	14.856463	0.010403755
2458316.94955	14.924739	0.01045475
2458319.95791	14.94349	0.010469412
2458322.90617	14.637801	0.010263503
2458325.99555	14.923489	0.010453783
2458326.86946	14.598175	0.01069545
2458326.86993	14.590296	0.010691424
2458327.8702	14.585171	0.010688822
2458327.87065	14.596908	0.0106948
2458328.85587	14.58646	0.0106894765
2458328.85632	14.595562	0.010694112
2458328.9068	14.615847	0.010251189
2458330.88844	14.575642	0.010684024
2458330.88981	14.569359	0.010680885
2458331.90367	14.560429	0.01022141
2458332.85776	14.571724	0.010682064
2458332.88102	14.610586	0.01070186
2458334.86347	14.597696	0.010241231
2458334.90242	14.604562	0.010698738
2458334.90288	14.592318	0.010692453
2458335.85894	14.609937	0.010701521
2458335.87247	14.618949	0.010706225
2458336.85849	14.60967	0.0107013825
2458336.85896	14.611107	0.01070213
2458337.84861	14.599473	0.010242198
2458340.88999	14.601254	0.010243167
2458340.8909	14.594887	0.010239709
2458342.84352	14.601159	0.010243115
2458343.86415	14.586918	0.010235414
2458343.86507	14.594332	0.010239408
2458344.93296	14.589975	0.010237058
2458344.93926	14.586986	0.010689743
2458345.8542	14.604849	0.010698886
2458346.89179	14.58605	0.010234948
2458349.82679	14.587095	0.01023551
2458352.82478	14.588302	0.010236157
2458353.81501	14.58138	0.010686908
2458354.78537	14.5905905	0.010691574
2458355.80357	14.570544	0.0106814755
2458355.84165	14.608456	0.010247109
2458355.93533	14.597178	0.010240951
2458356.8063	14.597076	0.010694887
2458358.91012	14.616166	0.010251366
2458361.8043	14.598728	0.010241792
2458364.80952	14.585103	0.010234441
2458367.84648	14.607572	0.010246624
2458368.82375	14.603561	0.010698222
2458370.8016	14.624002	0.010255728
2458372.83323	14.589514	0.010691025
2458373.79158	14.606091	0.010245811
2458376.85028	14.5989	0.010241886
2458378.76845	14.613343	0.010703295
2458379.77135	14.609314	0.010701199
2458379.80553	14.608814	0.010247307
2458380.79297	14.58206	0.010687251
2458382.85047	14.617228	0.010251954
2458383.82871	14.599835	0.010696303
2458385.76948	14.655853	0.010273856
2458385.78878	14.660754	0.010728626
2458386.76708	14.694142	0.010747227
2458388.74839	14.608552	0.010247163
2458389.78196	14.665948	0.010731478
2458400.7183	14.621251	0.010254192
2458425.76421	14.77044	0.01079221
2458428.62459	14.624608	0.010256067
2458431.65403	14.625302	0.010256455
2458431.7072	14.627727	0.010710849
2458434.68422	14.620416	0.0102537265
2458437.77707	14.629681	0.010258913
2458439.71605	14.565204	0.010223905
2458439.7165	14.602932	0.010244082
2458439.7256	14.594873	0.010239701
2458439.72605	14.602508	0.010243851
2458439.73553	14.613229	0.0102497395
