JD	mag	mag_err
2458228.98497	15.310146	0.010417953
2458234.9442	15.3048935	0.010411749
2458235.00117	15.316041	0.01042495
2458252.9632	15.26887	0.010369988
2458255.92756	15.180651	0.0102732945
2458261.96866	15.075832	0.010168008
2458269.97402	15.095123	0.010186642
2458272.92791	15.152649	0.010244182
2458278.93188	15.130509	0.010221682
2458281.93107	15.162639	0.010254484
2458290.94898	15.153025	0.010244568
2458293.94651	15.183592	0.010276395
2458296.969	15.116603	0.010207779
2458299.96912	15.061738	0.010154597
2458302.95237	15.091403	0.010183024
2458305.97325	15.138208	0.010229456
2458316.91009	15.083481	0.010175358
2458319.90864	15.089793	0.0101814605
2458322.95027	15.061323	0.010154205
2458325.95706	15.0530405	0.0101464065
2458329.93852	15.029503	0.011937325
2458329.95491	15.015616	0.011932102
2458333.93553	15.025591	0.011935834
2458334.82423	15.004437	0.010101802
2458337.89282	14.989824	0.010088769
2458338.89544	15.045194	0.011943456
2458342.9121	15.036092	0.010130628
2458343.88528	15.044063	0.01013802
2458343.8862	15.051424	0.01014489
2458344.86463	15.05222	0.010145638
2458344.89241	15.082	0.011958823
2458346.84633	15.035755	0.010130318
2458349.88632	15.080519	0.010172504
2458350.81336	15.107718	0.011970395
2458352.90505	15.120662	0.010211819
2458360.89107	15.068886	0.011953187
2458361.89243	15.095534	0.010187044
2458363.83196	15.137539	0.011984703
2458364.76354	15.080252	0.010172248
2458370.84701	15.0672455	0.0101598175
2458371.87429	15.105064	0.0119691705
2458373.8732	15.082484	0.010174396
2458375.8859	15.032582	0.010127392
2458376.8051	15.020473	0.0101163015
2458379.84392	15.00741	0.010104475
2458381.7492	15.040554	0.011941616
2458382.74838	15.063119	0.010155903
2458383.75124	15.04337	0.011942731
2458384.78651	15.0422325	0.011942279
2458385.85285	15.049088	0.010142705
2458387.77107	15.039369	0.011941151
2458388.80853	15.035795	0.010130354
2458389.86626	15.051214	0.011945874
2458400.7782	15.057062	0.010150186
2458425.68051	14.993769	0.01009227
2458428.68196	15.005638	0.010102881
2458430.83669	15.0435915	0.011942818
2458431.72601	15.049149	0.010142762
2458434.66015	15.081003	0.010172972
2458435.69039	15.1166315	0.011974571
2458436.69058	15.128874	0.011980446
2458437.72011	15.098115	0.010189562
2458443.75057	15.157839	0.011995001
2458469.65636	15.027999	0.010123179
2458472.65637	15.004584	0.010101934
2458487.63959	15.104135	0.01019546
2458491.64139	15.075327	0.010167524
2458494.63631	15.079848	0.010171861
2458503.67991	14.989216	0.0100882305
2458509.65983	14.9814205	0.010081353
2458607.97455	15.252735	0.010351721
2458617.96904	15.180965	0.010273625
2458634.96608	15.224027	0.010319871
2458637.96936	15.194445	0.010287909
2458640.95422	15.198399	0.010292131
2458643.94738	15.147819	0.010239234
2458649.97786	15.086852	0.0101786135
