JD	mag	mag_err
2458244.98369	13.507141	0.010863726
2458246.94761	13.506031	0.010863564
2458247.96608	13.514582	0.01086482
2458249.95005	13.492301	0.010861581
2458249.96573	13.491289	0.010861436
2458254.98699	13.503114	0.010863139
2458255.96474	13.51893	0.010865467
2458256.9237	13.554918	0.010870979
2458256.96596	13.543654	0.010869221
2458257.92179	13.506489	0.01086363
2458257.9684	13.520686	0.010865727
2458258.95366	13.503329	0.01086317
2458263.87738	13.52537	0.01086643
2458266.88241	13.533599	0.010867677
2458268.95148	13.539608	0.010868598
2458269.92501	13.55677	0.010871272
2458270.92586	13.5424595	0.010869036
2458271.94777	13.515098	0.010864896
2458272.96343	13.527565	0.010866761
2458273.92492	13.551458	0.010870436
2458274.97119	13.525319	0.010866422
2458276.96653	13.514994	0.010864881
2458277.93092	13.517342	0.01086523
2458278.96922	13.51691	0.010865166
2458279.92927	13.517879	0.010865309
2458280.87013	13.530044	0.010867136
2458281.96956	13.517811	0.0108653
2458282.96865	13.509528	0.010864075
2458283.88666	13.5221815	0.010865952
2458285.90709	13.498907	0.010862528
2458286.97546	13.517597	0.010865267
2458287.9653	13.519568	0.010865562
2458288.97285	13.494329	0.01086187
2458289.97698	13.520837	0.01086575
2458290.97592	13.509343	0.010864048
2458291.97147	13.519194	0.010865505
2458292.97048	13.514845	0.0108648585
2458293.97255	13.529365	0.010867034
2458294.97217	13.516611	0.010865121
2458296.86497	13.5277405	0.010866788
2458298.94617	13.507514	0.01086378
2458299.91427	13.508879	0.01086398
2458300.92824	13.509382	0.010864054
2458301.94969	13.494076	0.010861834
2458303.97807	13.516453	0.010865098
2458304.88312	13.512109	0.010864456
2458305.90354	13.522831	0.01086605
2458307.91057	13.483822	0.010860377
2458310.92571	13.5626545	0.010872205
2458312.92792	13.516412	0.010865091
2458316.94848	13.536533	0.010868124
2458319.95774	13.549454	0.010870123
2458320.88763	13.513102	0.010864602
2458321.96762	13.533049	0.010867593
2458322.90508	13.5415325	0.010868893
2458323.97749	13.549876	0.0108701885
2458324.97406	13.537757	0.010868313
2458325.9738	13.525061	0.010866383
2458326.89583	13.5574665	0.011282136
2458326.89629	13.543867	0.011285712
2458326.91428	13.551127	0.010870384
2458327.87046	13.533522	0.011288464
2458327.87092	13.558397	0.011281893
2458327.9036	13.560737	0.0108719
2458328.86907	13.550031	0.011284086
2458328.86952	13.563154	0.011280653
2458328.90662	13.524319	0.010866273
2458329.8635	13.515131	0.010864901
2458330.88825	13.553935	0.011283061
2458330.88871	13.611061	0.011268489
2458330.90263	13.516736	0.01086514
2458331.8868	13.582683	0.011275624
2458331.88726	13.579276	0.011276495
2458332.88083	13.570464	0.011278761
2458332.88128	13.5878315	0.011274314
2458332.90161	13.517332	0.010865228
2458333.83872	13.514319	0.010864781
2458334.86237	13.513646	0.0108646825
2458334.90268	13.559673	0.011281559
2458334.90315	13.546632	0.011284982
2458335.85785	13.522599	0.010866014
2458335.88123	13.571441	0.011278507
2458335.88169	13.568543	0.011279256
2458336.8465	13.521338	0.010865825
2458336.87274	13.550195	0.011284041
2458336.87319	13.564316	0.011280351
2458337.84561	13.519919	0.010865613
2458338.84396	13.507164	0.010863729
2458342.84334	13.524106	0.010866241
2458343.86397	13.540525	0.0108687375
2458344.93375	13.520689	0.010865728
2458345.85402	13.565677	0.011279998
2458345.86104	13.522111	0.010865941
2458346.89211	13.506749	0.010863668
2458347.90934	13.52215	0.010865947
2458349.82662	13.501641	0.010862925
2458350.89071	13.517936	0.010865319
2458351.88314	13.519951	0.0108656185
2458352.82464	13.51003	0.010864149
2458353.81488	13.535125	0.011288037
2458353.93666	13.513123	0.010864605
2458353.97224	13.515538	0.010864962
2458354.78958	13.517415	0.011292799
2458354.81921	13.508514	0.010863927
2458354.92789	13.518101	0.010865343
2458355.81017	13.523583	0.011291131
2458355.8406	13.5113945	0.01086435
2458355.9337	13.49884	0.01086252
2458356.80527	13.538308	0.011287189
2458356.88037	13.519424	0.01086554
2458356.96582	13.517463	0.010865248
2458357.72222	13.520224	0.0108656585
2458357.8253	13.517346	0.011292817
2458357.91486	13.528304	0.010866873
2458358.91048	13.52133	0.010865824
2458359.85232	13.551597	0.011283673
2458359.88133	13.530073	0.01086714
2458360.81284	13.52672	0.011290288
2458360.83846	13.525814	0.010866497
2458361.80328	13.518955	0.01086547
2458361.82465	13.544632	0.011285511
2458362.82234	13.514217	0.010864767
2458362.8552	13.564572	0.011280285
2458363.78411	13.5991955	0.01087819
2458364.80852	13.522215	0.010865957
2458364.85713	13.561222	0.011281156
2458365.84625	13.512667	0.010864538
2458365.87677	13.540544	0.011286593
2458366.83636	13.511799	0.01086441
2458367.83649	13.5191345	0.0108654965
2458368.80421	13.513871	0.010864715
2458368.82368	13.579679	0.011276392
2458369.8867	13.512977	0.010864583
2458370.80154	13.534424	0.010867802
2458371.81117	13.546392	0.0108696455
2458372.86713	13.529269	0.010867019
2458373.80632	13.533435	0.010867652
2458374.82949	13.531241	0.010867318
2458375.86578	13.526704	0.010866631
2458376.87089	13.537649	0.010868296
2458377.79306	13.540117	0.010868674
2458378.76845	13.568517	0.011279263
2458378.78724	13.529272	0.01086702
2458379.77136	13.561424	0.011281103
2458379.80464	13.532137	0.010867453
2458380.793	13.552142	0.011283531
2458380.82816	13.549687	0.01087016
2458382.8495899998	13.528916	0.010866965
2458383.80718	13.518786	0.010865445
2458384.7028799998	13.535893	0.010868027
2458385.76954	13.516149	0.010865052
2458386.77662	13.539557	0.010868589
2458387.92913	13.536674	0.010868146
2458388.75748	13.508458	0.010863919
2458389.7561	13.539684	0.010868609
2458390.69505	13.525804	0.010866495
2458400.71759	13.522881	0.010866056
2458428.62419	13.546355	0.01086964
2458429.64366	13.546873	0.010869721
2458430.6904	13.547994	0.010869895
2458431.67995	13.53639	0.010868102
2458434.70866	13.55909	0.010871639
2458435.76428	13.538771	0.010868468
2458437.76142	13.538275	0.010868391
2458439.71321	13.546112	0.010869602
2458439.71366	13.523857	0.010866203
2458439.72277	13.512816	0.01086456
2458439.72322	13.504679	0.010863367
2458439.73253	13.478044	0.010859567
2458439.7408	13.566067	0.011279897
2458441.71379	13.512576	0.010864524
2458441.71425	13.533361	0.01086764
2458441.72356	13.528776	0.010866945
2458441.72401	13.528641	0.010866924
2458441.78625	13.529013	0.010866981
2458442.76623	13.540084	0.0108686695
2458443.59518	13.556891	0.011282286
2458447.84788	13.503365	0.010863175
2458449.72246	13.532726	0.0108675435
2458449.72637	13.50975	0.010864108
2458449.7322	13.506406	0.010863618
2458449.73799	13.520196	0.010865655
2458449.74516	13.510902	0.010864277
2458450.73975	13.517934	0.010865318
2458450.74022	13.517426	0.010865242
2458451.71676	13.502638	0.01086307
2458451.71785	13.51187	0.01086442
2458451.73233	13.514866	0.010864862
2458451.74135	13.516117	0.010865048
2458451.74181	13.513833	0.0108647095
2458456.63615	13.49828	0.01086244
2458457.65994	13.509994	0.010864143
2458469.6006	13.490668	0.010861347
2458471.64018	13.50277	0.010863089
2458472.60495	13.503974	0.010863264
2458474.63889	13.50553	0.01086349
2458475.66026	13.493924	0.010861812
2458476.61247	13.516132	0.01086505
2458476.61343	13.505646	0.010863507
2458476.61438	13.516385	0.010865088
2458476.61534	13.505691	0.010863514
2458476.6163	13.497356	0.010862306
2458476.61725	13.511725	0.010864398
2458476.61821	13.498829	0.010862518
2458476.61918	13.496705	0.010862212
2458476.62012	13.513775	0.010864701
2458476.62108	13.507898	0.010863837
2458476.62299	13.514378	0.0108647905
2458476.62394	13.511533	0.01086437
2458476.6249	13.500295	0.0108627295
2458476.62586	13.511112	0.010864308
2458476.62681	13.507678	0.010863804
2458476.62777	13.521406	0.0108658355
2458476.62872	13.508253	0.010863889
2458476.62968	13.511251	0.010864329
2458476.63063	13.518797	0.010865446
2458476.63159	13.522047	0.010865931
2458476.63255	13.517288	0.010865222
2458476.6335	13.499776	0.010862655
2458476.63446	13.515902	0.010865015
2458476.63541	13.502144	0.010862999
2458476.63637	13.512532	0.010864518
2458476.63733	13.5084915	0.0108639235
2458476.63828	13.512636	0.0108645335
2458476.63924	13.511227	0.010864325
2458476.64019	13.506979	0.010863702
2458476.64115	13.512639	0.0108645335
2458476.64211	13.518337	0.010865377
2458476.64306	13.512487	0.010864511
2458476.64402	13.514449	0.010864801
2458476.64497	13.521964	0.010865919
2458476.64593	13.507355	0.010863757
2458476.64688	13.510462	0.010864212
2458476.64784	13.51083	0.010864266
2458476.6488	13.517951	0.01086532
2458476.64975	13.50946	0.010864065
2458476.65071	13.510903	0.010864277
2458476.65166	13.518418	0.010865389
2458476.65262	13.527036	0.010866681
2458476.65358	13.515164	0.010864907
2458476.65453	13.497892	0.010862383
2458476.65549	13.517909	0.010865314
2458476.65644	13.49601	0.010862112
2458476.6574	13.514566	0.010864818
2458476.65836	13.518415	0.01086539
2458476.65931	13.521484	0.010865848
2458476.66027	13.512233	0.010864474
2458476.66122	13.502912	0.010863109
2458476.66218	13.521022	0.010865778
2458476.6631300002	13.532844	0.010867561
2458476.66409	13.514872	0.010864862
2458476.66505	13.510156	0.0108641675
2458476.666	13.524241	0.010866261
2458476.66696	13.501123	0.010862849
2458476.66791	13.5073395	0.010863755
2458476.68512	13.515147	0.010864904
2458476.68799	13.518035	0.0108653335
2458476.68894	13.53375	0.0108677
2458476.69085	13.523342	0.010866126
2458476.69181	13.530805	0.010867251
2458476.69564	13.527326	0.010866726
2458476.69659	13.510457	0.010864211
2458476.69755	13.501666	0.010862928
2458476.6985	13.519928	0.010865615
2458476.69946	13.499979	0.010862684
2458476.70042	13.524444	0.010866292
2458476.70137	13.506987	0.010863704
2458476.70233	13.518509	0.010865403
2458476.70328	13.519413	0.010865538
2458476.70424	13.520957	0.010865768
2458476.70519	13.534227	0.010867773
2458476.70615	13.513043	0.010864593
2458476.70711	13.509489	0.01086407
2458476.70806	13.513931	0.010864725
2458476.70902	13.512599	0.010864528
2458476.70997	13.512369	0.010864494
2458476.71093	13.495246	0.010862002
2458476.71188	13.512051	0.010864447
2458476.71284	13.517851	0.010865306
2458476.7138	13.51736	0.010865233
2458476.71475	13.505862	0.01086354
2458476.71571	13.504447	0.010863332
2458476.71666	13.512887	0.01086457
2458476.71762	13.513292	0.010864629
2458476.71858	13.5136	0.010864675
2458476.71953	13.519317	0.010865524
2458476.72049	13.522688	0.010866027
2458476.72144	13.496659	0.010862205
2458476.7224	13.517453	0.010865246
2458476.72335	13.502188	0.010863004
2458476.72431	13.505636	0.010863506
2458476.72527	13.505295	0.010863456
2458476.72622	13.508122	0.010863869
2458476.72718	13.51714	0.010865199
2458476.72813	13.506332	0.010863608
2458476.72909	13.524748	0.010866337
2458476.73004	13.526912	0.0108666625
2458476.731	13.518546	0.010865409
2458476.73196	13.497229	0.010862287
