JD	mag	mag_err
2458329.93847	16.397537	0.013494334
2458329.95486	16.286434	0.013160823
2458333.93548	15.955417	0.012377637
2458338.89539	15.817807	0.012129958
2458344.89236	15.938106	0.0123442225
2458350.81331	16.011747	0.012491129
2458360.89102	16.038406	0.012547465
2458363.83191	15.962973	0.012392433
2458371.87425	15.969796	0.012405909
2458381.74916	15.856192	0.012195019
2458383.7512	15.880844	0.01223841
2458384.78647	16.019274	0.012506861
2458387.77103	15.839537	0.01216642
2458389.86623	15.888337	0.012251852
2458430.83668	15.914792	0.012300277
2458435.69039	15.81347	0.012122792
2458436.69058	15.920857	0.0123115955
2458443.75058	15.988273	0.012442934
2458704.91695	15.873574	0.01222548
2458704.91741	15.86798	0.012215611
2458708.9038	15.851848	0.012187504
2458708.90425	15.841345	0.012169495
2458718.93583	16.08215	0.012643684
2458718.93628	16.081558	0.012642351
2458723.9445	15.886048	0.012247733
2458723.94495	15.876302	0.012230318
2458725.90552	15.997478	0.01246168
2458725.90597	16.01233	0.012492341
2458726.93313	16.094418	0.012671536
2458726.93359	16.102066	0.012689096
2458734.99793	15.944954	0.012357361
2458734.99838	15.927091	0.012323311
2458737.88306	15.955682	0.012378152
2458737.88351	15.938408	0.012344801
2458762.77973	16.001148	0.01246921
2458762.78018	15.98899	0.012444388
2458764.76961	15.894286	0.012262612
2458764.77006	15.906148	0.012284289
2458765.76597	16.036125	0.0125425765
2458765.76732	16.035372	0.012540965
2458766.76738	15.875062	0.012228117
2458766.76783	15.86456	0.012209606
2458768.77123	16.417381	0.013558186
2458768.77168	16.403614	0.013513746
2458772.69681	15.979029	0.0124243125
2458772.69726	15.975381	0.0124170175
2458782.74869	16.396845	0.013492134
2458782.74914	16.40241	0.01350989
2458786.73169	15.973721	0.012413707
2458791.66888	15.8518505	0.012187508
2458791.66933	15.864872	0.012210151
2458793.66827	16.045948	0.012563714
2458793.66872	16.05273	0.012578448
2458794.66801	15.908422	0.01228848
2458794.66846	15.891864	0.012258222
2458795.67816	15.912007	0.012295108
2458795.67861	15.893574	0.012261319
2458796.7032	16.417099	0.013557266
2458796.70367	16.423943	0.013579594
2458797.6699	16.0932	0.012668755
2458798.65631	15.851235	0.012186448
2458798.65676	15.853626	0.012190577
